Date	Site	Keyword	Market	Location	Device	Google	Google Base Rank	Yahoo	Bing	Google URL	Yahoo URL	Bing URL	Advertiser Competition	Global Monthly Searches	Regional Monthly Searches	CPC	Tags
2016-02-12	STAT	360i digital marketing agency	GB-en		desktop								0	10	10	0.00	banana / desktop keywords / desktop, gb-en / google webmaster tools
2016-02-13	STAT	360i digital marketing agency	GB-en		desktop								0	10	10	0.00	banana / desktop keywords / desktop, gb-en / google webmaster tools
2016-02-14	STAT	360i digital marketing agency	GB-en		desktop								0	10	10	0.00	banana / desktop keywords / desktop, gb-en / google webmaster tools
2016-02-15	STAT	360i digital marketing agency	GB-en		desktop								0	10	10	0.00	banana / desktop keywords / desktop, gb-en / google webmaster tools
2016-02-01	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-02	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-03	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-04	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-05	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-06	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-07	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-08	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-09	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-10	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-11	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-12	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-13	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-14	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-15	STAT	360i digital marketing agency	US-en		desktop								0.42	10	10	0.00	banana / desktop keywords / desktop, us-en / google webmaster tools
2016-02-01	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-02	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-03	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-04	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-05	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-06	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-07	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-08	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-09	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-10	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-11	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-12	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-13	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-14	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-15	STAT	360i news	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-01	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-02	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-03	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-04	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-05	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-06	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-07	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-08	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-09	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-10	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-11	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-12	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-13	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-14	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-15	STAT	360i news	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-01	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-02	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-03	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-04	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-05	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-06	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-07	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-08	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-09	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-10	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-11	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-12	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-13	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-14	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-15	STAT	360i search marketing	GB-en		desktop								0	10	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-01	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-02	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-03	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-04	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-05	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-06	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-07	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-08	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-09	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-10	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-11	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-12	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-13	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-14	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-15	STAT	360i search marketing	US-en		desktop								0	10	10	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-01	STAT	[secure search]	GB-en		desktop	89	88			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-02	STAT	[secure search]	GB-en		desktop	93	92			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-03	STAT	[secure search]	GB-en		desktop	90	89			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-04	STAT	[secure search]	GB-en		desktop	91	90			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-05	STAT	[secure search]	GB-en		desktop	88	88			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-06	STAT	[secure search]	GB-en		desktop	87	87			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-07	STAT	[secure search]	GB-en		desktop	93	92			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-08	STAT	[secure search]	GB-en		desktop	91	91			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-09	STAT	[secure search]	GB-en		desktop	92	91			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-10	STAT	[secure search]	GB-en		desktop	89	89			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-11	STAT	[secure search]	GB-en		desktop	85	84			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-12	STAT	[secure search]	GB-en		desktop	84	84			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-13	STAT	[secure search]	GB-en		desktop	82	82			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-14	STAT	[secure search]	GB-en		desktop	86	85			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-15	STAT	[secure search]	GB-en		desktop	85	85			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.08	3600	390	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-01	STAT	[secure search]	US-en		desktop	95	95			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.04	3600	1600	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-02	STAT	[secure search]	US-en		desktop	97	97			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.04	3600	1600	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-03	STAT	[secure search]	US-en		desktop	93	93			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.04	3600	1600	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-04	STAT	[secure search]	US-en		desktop	99	99			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.04	3600	1600	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-05	STAT	[secure search]	US-en		desktop	93	93			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.04	3600	1600	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-06	STAT	[secure search]	US-en		desktop	94	94			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.04	3600	1600	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-07	STAT	[secure search]	US-en		desktop	97	97			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.04	3600	1600	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-08	STAT	[secure search]	US-en		desktop	93	93			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.04	3600	1600	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-09	STAT	[secure search]	US-en		desktop	95	95			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.04	3600	1600	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-10	STAT	[secure search]	US-en		desktop	95	95			getstat.com/yahoos-move-toward-secure-search-mean-seo/			0.04	3600	1600	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
